# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.718447886873036623e-05 8.533022403717041016e-01 4.605757594108581543e-01 6.860991716384887695e-01 5.160527070984244347e-04 5.995669937133789062e+01 5.159877538681030273e-01 7.814924902049824595e-05 8.533022403717041016e-01 4.605757594108581543e-01 6.860991716384887695e-01 5.160527070984244347e-04 5.995669937133789062e+01 5.159877538681030273e-01
1.000000000000000000e+03 2.301766872406005859e-01 2.248340658843517303e-02 4.477568902075290680e-03 3.270924836397171021e-02 2.201953679323196411e-01 7.080515623092651367e-01 4.710441827774047852e-02 1.614148020744323730e-01 2.248340658843517303e-02 4.477568902075290680e-03 3.270924836397171021e-02 2.201953679323196411e-01 7.080515623092651367e-01 4.710441827774047852e-02
2.000000000000000000e+03 1.034680157899856567e-01 3.128738142549991608e-03 7.847694796510040760e-04 9.738764492794871330e-04 1.026898622512817383e-02 5.750307813286781311e-02 3.496585786342620850e-02 6.950382888317108154e-02 3.128738142549991608e-03 7.847694796510040760e-04 9.738764492794871330e-04 1.026898622512817383e-02 5.750307813286781311e-02 3.496585786342620850e-02
3.000000000000000000e+03 4.583845287561416626e-02 7.484328816644847393e-04 3.406359755899757147e-04 1.302477467106655240e-04 1.520067104138433933e-03 2.237953618168830872e-02 3.128675743937492371e-02 2.273536659777164459e-02 7.484328816644847393e-04 3.406359755899757147e-04 1.302477467106655240e-04 1.520067104138433933e-03 2.237953618168830872e-02 3.128675743937492371e-02
4.000000000000000000e+03 2.033949457108974457e-02 6.907423958182334900e-04 2.267785166623070836e-04 3.530022222548723221e-04 1.399837055942043662e-04 1.074219681322574615e-02 2.762147225439548492e-02 9.383030235767364502e-03 6.907423958182334900e-04 2.267785166623070836e-04 3.530022222548723221e-04 1.399837055942043662e-04 1.074219681322574615e-02 2.762147225439548492e-02
5.000000000000000000e+03 9.356698021292686462e-03 4.679244302678853273e-04 7.064173405524343252e-05 7.004312356002628803e-04 1.089535944629460573e-04 5.735017824918031693e-03 2.355912700295448303e-02 5.583154037594795227e-03 4.679244302678853273e-04 7.064173405524343252e-05 7.004312356002628803e-04 1.089535944629460573e-04 5.735017824918031693e-03 2.355912700295448303e-02
6.000000000000000000e+03 5.986855365335941315e-03 1.821047917474061251e-04 3.584708611015230417e-05 3.550204564817249775e-04 1.065014948835596442e-04 3.681497648358345032e-03 1.889640837907791138e-02 4.166875034570693970e-03 1.821047917474061251e-04 3.584708611015230417e-05 3.550204564817249775e-04 1.065014948835596442e-04 3.681497648358345032e-03 1.889640837907791138e-02
7.000000000000000000e+03 4.186667036265134811e-03 4.428843021742068231e-05 4.400831312523223460e-05 1.097155109164305031e-04 3.440626096562482417e-05 2.771664643660187721e-03 1.315840054303407669e-02 2.991662593558430672e-03 4.428843021742068231e-05 4.400831312523223460e-05 1.097155109164305031e-04 3.440626096562482417e-05 2.771664643660187721e-03 1.315840054303407669e-02
8.000000000000000000e+03 2.548831747844815254e-03 3.356612796778790653e-05 1.273578072868986055e-05 1.026220706989988685e-04 4.014116711914539337e-05 2.280217828229069710e-03 8.018629625439643860e-03 1.725206035189330578e-03 3.356612796778790653e-05 1.273578072868986055e-05 1.026220706989988685e-04 4.014116711914539337e-05 2.280217828229069710e-03 8.018629625439643860e-03
9.000000000000000000e+03 1.551918569020926952e-03 2.582679917395580560e-05 6.762813882232876495e-06 5.247489752946421504e-05 4.646133675123564899e-05 1.636494649574160576e-03 4.423789214342832565e-03 9.585454245097935200e-04 2.582679917395580560e-05 6.762813882232876495e-06 5.247489752946421504e-05 4.646133675123564899e-05 1.636494649574160576e-03 4.423789214342832565e-03
1.000000000000000000e+04 9.772006887942552567e-04 3.674329491332173347e-05 1.268330015591345727e-05 6.657224730588495731e-05 3.362353891134262085e-05 1.040363451465964317e-03 2.700191922485828400e-03 5.266977241262793541e-04 3.674329491332173347e-05 1.268330015591345727e-05 6.657224730588495731e-05 3.362353891134262085e-05 1.040363451465964317e-03 2.700191922485828400e-03
1.100000000000000000e+04 6.561795598827302456e-04 9.797346137929707766e-06 5.435218099592020735e-06 3.440604632487520576e-05 2.774578570097219199e-05 7.052383152768015862e-04 1.878658425994217396e-03 3.070071106776595116e-04 9.797346137929707766e-06 5.435218099592020735e-06 3.440604632487520576e-05 2.774578570097219199e-05 7.052383152768015862e-04 1.878658425994217396e-03
1.200000000000000000e+04 4.528611898422241211e-04 4.216087745589902624e-06 6.769744800294574816e-07 2.667340231710113585e-05 2.247355769213754684e-05 5.468343151733279228e-04 1.349038910120725632e-03 1.955813786480575800e-04 4.216087745589902624e-06 6.769744800294574816e-07 2.667340231710113585e-05 2.247355769213754684e-05 5.468343151733279228e-04 1.349038910120725632e-03
