# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.095788840961176902e-05 1.843799501657485962e-01 1.660844832658767700e-01 4.425754845142364502e-01 3.799843043088912964e-02 1.642710994929075241e-04 5.173877334594726562e+01 2.642879188060760498e-01 2.177565329475328326e-05 1.843799501657485962e-01 1.660844832658767700e-01 4.425754845142364502e-01 3.799843043088912964e-02 1.642710994929075241e-04 5.173877334594726562e+01 2.642879188060760498e-01
1.000000000000000000e+03 1.687533222138881683e-02 4.086787998676300049e-02 9.280501306056976318e-02 1.906771063804626465e-01 8.637884259223937988e-02 1.104465220123529434e-02 5.715384483337402344e-01 1.672522872686386108e-01 1.446327008306980133e-02 4.086787998676300049e-02 9.280501306056976318e-02 1.906771063804626465e-01 8.637884259223937988e-02 1.104465220123529434e-02 5.715384483337402344e-01 1.672522872686386108e-01
2.000000000000000000e+03 8.992741815745830536e-03 3.701335750520229340e-03 2.808694913983345032e-02 4.238729551434516907e-02 5.751841887831687927e-02 2.922607585787773132e-03 1.592708379030227661e-01 9.656748175621032715e-02 7.392889354377985001e-03 3.701335750520229340e-03 2.808694913983345032e-02 4.238729551434516907e-02 5.751841887831687927e-02 2.922607585787773132e-03 1.592708379030227661e-01 9.656748175621032715e-02
3.000000000000000000e+03 5.936211440712213516e-03 1.517369179055094719e-03 1.713115721940994263e-02 3.366442024707794189e-02 1.849790848791599274e-02 7.421346963383257389e-04 9.854025393724441528e-02 5.510449782013893127e-02 4.844376351684331894e-03 1.517369179055094719e-03 1.713115721940994263e-02 3.366442024707794189e-02 1.849790848791599274e-02 7.421346963383257389e-04 9.854025393724441528e-02 5.510449782013893127e-02
4.000000000000000000e+03 3.801548620685935020e-03 8.343652589246630669e-04 1.287181675434112549e-02 3.688952699303627014e-02 1.762119866907596588e-02 1.403399393893778324e-03 5.865797773003578186e-02 3.897159546613693237e-02 3.349895123392343521e-03 8.343652589246630669e-04 1.287181675434112549e-02 3.688952699303627014e-02 1.762119866907596588e-02 1.403399393893778324e-03 5.865797773003578186e-02 3.897159546613693237e-02
5.000000000000000000e+03 2.440699143335223198e-03 1.752747339196503162e-04 1.303053740411996841e-02 2.698507346212863922e-02 1.607850566506385803e-02 1.817802549339830875e-03 3.087293915450572968e-02 2.770232222974300385e-02 2.302664564922451973e-03 1.752747339196503162e-04 1.303053740411996841e-02 2.698507346212863922e-02 1.607850566506385803e-02 1.817802549339830875e-03 3.087293915450572968e-02 2.770232222974300385e-02
6.000000000000000000e+03 1.820222125388681889e-03 4.392974733491428196e-05 1.028006244450807571e-02 1.426808815449476242e-02 1.200435962527990341e-02 9.365332662127912045e-04 1.487987674772739410e-02 2.090407535433769226e-02 1.840083277784287930e-03 4.392974733491428196e-05 1.028006244450807571e-02 1.426808815449476242e-02 1.200435962527990341e-02 9.365332662127912045e-04 1.487987674772739410e-02 2.090407535433769226e-02
7.000000000000000000e+03 1.873988308943808079e-03 1.807932130759581923e-04 7.740966510027647018e-03 1.059973705559968948e-02 8.957829326391220093e-03 5.281136836856603622e-04 8.495887741446495056e-03 1.585697568953037262e-02 1.976934028789401054e-03 1.807932130759581923e-04 7.740966510027647018e-03 1.059973705559968948e-02 8.957829326391220093e-03 5.281136836856603622e-04 8.495887741446495056e-03 1.585697568953037262e-02
8.000000000000000000e+03 2.090491587296128273e-03 2.101145037158858031e-05 5.692129489034414291e-03 8.152432739734649658e-03 6.739319767802953720e-03 5.026811268180608749e-04 6.142700556665658951e-03 1.001503597944974899e-02 2.189670689404010773e-03 2.101145037158858031e-05 5.692129489034414291e-03 8.152432739734649658e-03 6.739319767802953720e-03 5.026811268180608749e-04 6.142700556665658951e-03 1.001503597944974899e-02
9.000000000000000000e+03 2.340423408895730972e-03 2.008479714277200401e-05 4.106769338250160217e-03 6.105562672019004822e-03 5.035488866269588470e-03 3.848006599582731724e-04 4.746661521494388580e-03 6.530913989990949631e-03 2.459336305037140846e-03 2.008479714277200401e-05 4.106769338250160217e-03 6.105562672019004822e-03 5.035488866269588470e-03 3.848006599582731724e-04 4.746661521494388580e-03 6.530913989990949631e-03
1.000000000000000000e+04 2.419917378574609756e-03 2.739717820077203214e-05 3.140459535643458366e-03 4.839892033487558365e-03 3.559986827895045280e-03 2.207843645010143518e-04 3.776705823838710785e-03 4.698662552982568741e-03 2.480247523635625839e-03 2.739717820077203214e-05 3.140459535643458366e-03 4.839892033487558365e-03 3.559986827895045280e-03 2.207843645010143518e-04 3.776705823838710785e-03 4.698662552982568741e-03
1.100000000000000000e+04 2.020112005993723869e-03 3.560787081369198859e-05 2.347377827391028404e-03 3.659349633380770683e-03 2.657737117260694504e-03 1.730127842165529728e-04 3.019043011590838432e-03 3.391327569261193275e-03 1.896599540486931801e-03 3.560787081369198859e-05 2.347377827391028404e-03 3.659349633380770683e-03 2.657737117260694504e-03 1.730127842165529728e-04 3.019043011590838432e-03 3.391327569261193275e-03
1.200000000000000000e+04 1.566778402775526047e-03 1.633623833185993135e-05 1.623197109438478947e-03 2.578902756795287132e-03 2.008606912568211555e-03 2.205880300607532263e-04 2.419915981590747833e-03 2.398135606199502945e-03 1.304844627156853676e-03 1.633623833185993135e-05 1.623197109438478947e-03 2.578902756795287132e-03 2.008606912568211555e-03 2.205880300607532263e-04 2.419915981590747833e-03 2.398135606199502945e-03
1.300000000000000000e+04 1.395959290675818920e-03 6.501279131043702364e-06 1.070463797077536583e-03 1.668643322773277760e-03 1.465867739170789719e-03 2.014936617342755198e-04 1.982710091397166252e-03 1.744208624586462975e-03 1.107387361116707325e-03 6.501279131043702364e-06 1.070463797077536583e-03 1.668643322773277760e-03 1.465867739170789719e-03 2.014936617342755198e-04 1.982710091397166252e-03 1.744208624586462975e-03
1.400000000000000000e+04 1.298940624110400677e-03 4.843473107030149549e-06 7.229454931803047657e-04 9.897964773699641228e-04 9.712793980725109577e-04 1.394675055053085089e-04 1.718244515359401703e-03 1.315016765147447586e-03 1.017660833895206451e-03 4.843473107030149549e-06 7.229454931803047657e-04 9.897964773699641228e-04 9.712793980725109577e-04 1.394675055053085089e-04 1.718244515359401703e-03 1.315016765147447586e-03
1.500000000000000000e+04 1.209918875247240067e-03 5.070345196145353839e-06 4.955501644872128963e-04 5.604595062322914600e-04 5.758539773523807526e-04 9.757158841239288449e-05 1.517331344075500965e-03 1.002462347969412804e-03 9.786334121599793434e-04 5.070345196145353839e-06 4.955501644872128963e-04 5.604595062322914600e-04 5.758539773523807526e-04 9.757158841239288449e-05 1.517331344075500965e-03 1.002462347969412804e-03
1.600000000000000000e+04 1.127516967244446278e-03 8.445203093288000673e-06 2.692579000722616911e-04 3.124201903119683266e-04 4.041019419673830271e-04 7.906250539235770702e-05 1.277610077522695065e-03 7.957756752148270607e-04 9.792118798941373825e-04 8.445203093288000673e-06 2.692579000722616911e-04 3.124201903119683266e-04 4.041019419673830271e-04 7.906250539235770702e-05 1.277610077522695065e-03 7.957756752148270607e-04
1.700000000000000000e+04 1.051040482707321644e-03 1.209690162795595825e-05 1.548995351186022162e-04 1.928402925841510296e-04 2.968330518342554569e-04 6.937380385352298617e-05 1.080989139154553413e-03 6.829463527537882328e-04 9.720535599626600742e-04 1.209690162795595825e-05 1.548995351186022162e-04 1.928402925841510296e-04 2.968330518342554569e-04 6.937380385352298617e-05 1.080989139154553413e-03 6.829463527537882328e-04
1.800000000000000000e+04 9.819102706387639046e-04 1.345046621281653643e-05 1.072583181667141616e-04 1.399122120346873999e-04 1.962924725376069546e-04 6.095868957345373929e-05 9.297883952967822552e-04 6.000444409437477589e-04 9.491185192018747330e-04 1.345046621281653643e-05 1.072583181667141616e-04 1.399122120346873999e-04 1.962924725376069546e-04 6.095868957345373929e-05 9.297883952967822552e-04 6.000444409437477589e-04
1.900000000000000000e+04 9.136606822721660137e-04 1.283851452171802521e-05 8.180437725968658924e-05 1.184122666018083692e-04 1.311717933276668191e-04 5.241673716227523983e-05 8.178999414667487144e-04 5.371773149818181992e-04 9.183390648104250431e-04 1.283851452171802521e-05 8.180437725968658924e-05 1.184122666018083692e-04 1.311717933276668191e-04 5.241673716227523983e-05 8.178999414667487144e-04 5.371773149818181992e-04
2.000000000000000000e+04 8.357383194379508495e-04 1.257900385098764673e-05 5.564342427533119917e-05 9.054487600224092603e-05 1.228841865668073297e-04 4.549083678284659982e-05 7.294697570614516735e-04 4.980131052434444427e-04 8.879171218723058701e-04 1.257900385098764673e-05 5.564342427533119917e-05 9.054487600224092603e-05 1.228841865668073297e-04 4.549083678284659982e-05 7.294697570614516735e-04 4.980131052434444427e-04
2.100000000000000000e+04 7.770696538500487804e-04 1.359947418677620590e-05 6.468586070695891976e-05 1.326790516031906009e-04 5.936041998211294413e-05 4.044476372655481100e-05 7.083722157403826714e-04 4.517638299148529768e-04 8.041834225878119469e-04 1.359947418677620590e-05 6.468586070695891976e-05 1.326790516031906009e-04 5.936041998211294413e-05 4.044476372655481100e-05 7.083722157403826714e-04 4.517638299148529768e-04
2.200000000000000000e+04 7.019720505923032761e-04 7.545544576714746654e-06 4.078784695593640208e-05 6.744493293808773160e-05 6.531699182232841849e-05 3.811359420069493353e-05 5.984849412925541401e-04 3.996971645392477512e-04 7.555346237495541573e-04 7.545544576714746654e-06 4.078784695593640208e-05 6.744493293808773160e-05 6.531699182232841849e-05 3.811359420069493353e-05 5.984849412925541401e-04 3.996971645392477512e-04
2.300000000000000000e+04 6.342934211716055870e-04 6.199303697940194979e-06 3.457393177086487412e-05 6.050236697774380445e-05 5.340855204849503934e-05 3.636343535617925227e-05 5.533803487196564674e-04 3.655902110040187836e-04 6.988890236243605614e-04 6.199303697940194979e-06 3.457393177086487412e-05 6.050236697774380445e-05 5.340855204849503934e-05 3.636343535617925227e-05 5.533803487196564674e-04 3.655902110040187836e-04
2.400000000000000000e+04 5.668646190315485001e-04 5.295977189234690741e-06 2.740804120549000800e-05 4.651016934076324105e-05 5.234828495304100215e-05 3.488306901999749243e-05 5.092156352475285530e-04 3.423631424084305763e-04 6.618602783419191837e-04 5.295977189234690741e-06 2.740804120549000800e-05 4.651016934076324105e-05 5.234828495304100215e-05 3.488306901999749243e-05 5.092156352475285530e-04 3.423631424084305763e-04
2.500000000000000000e+04 5.098155234009027481e-04 5.581337518378859386e-06 2.195263186877127737e-05 4.045422610943205655e-05 5.429329030448570848e-05 3.316111906315200031e-05 4.808642261195927858e-04 3.284028789494186640e-04 6.351324846036732197e-04 5.581337518378859386e-06 2.195263186877127737e-05 4.045422610943205655e-05 5.429329030448570848e-05 3.316111906315200031e-05 4.808642261195927858e-04 3.284028789494186640e-04
2.600000000000000000e+04 4.653572104871273041e-04 4.415946932567749172e-06 2.066533852485008538e-05 3.873636524076573551e-05 3.757602098630741239e-05 3.071150786126963794e-05 4.542528185993432999e-04 3.085211792495101690e-04 6.025226321071386337e-04 4.415946932567749172e-06 2.066533852485008538e-05 3.873636524076573551e-05 3.757602098630741239e-05 3.071150786126963794e-05 4.542528185993432999e-04 3.085211792495101690e-04
2.700000000000000000e+04 4.348301736172288656e-04 4.361213541415054351e-06 1.725287984299939126e-05 3.566862505977042019e-05 3.345435834489762783e-05 2.836850944731850177e-05 4.324418259784579277e-04 2.980310819111764431e-04 5.847114371135830879e-04 4.361213541415054351e-06 1.725287984299939126e-05 3.566862505977042019e-05 3.345435834489762783e-05 2.836850944731850177e-05 4.324418259784579277e-04 2.980310819111764431e-04
2.800000000000000000e+04 4.150412278249859810e-04 6.954920536372810602e-06 2.135517388524021953e-05 8.709807298146188259e-05 1.920640897878911346e-05 2.645467975526116788e-05 4.810533719137310982e-04 3.118144231848418713e-04 5.615502013824880123e-04 6.954920536372810602e-06 2.135517388524021953e-05 8.709807298146188259e-05 1.920640897878911346e-05 2.645467975526116788e-05 4.810533719137310982e-04 3.118144231848418713e-04
2.900000000000000000e+04 4.047122783958911896e-04 4.552847258310066536e-06 1.605248144187498838e-05 5.625420453725382686e-05 2.030802716035395861e-05 2.508507895981892943e-05 4.252923827152699232e-04 2.788372803479433060e-04 5.587993655353784561e-04 4.552847258310066536e-06 1.605248144187498838e-05 5.625420453725382686e-05 2.030802716035395861e-05 2.508507895981892943e-05 4.252923827152699232e-04 2.788372803479433060e-04
3.000000000000000000e+04 3.821034333668649197e-04 3.933790139853954315e-06 1.123937818192644045e-05 3.214737444068305194e-05 2.188053076679352671e-05 2.352606134081725031e-05 3.851272340398281813e-04 2.694541763048619032e-04 5.462858825922012329e-04 3.933790139853954315e-06 1.123937818192644045e-05 3.214737444068305194e-05 2.188053076679352671e-05 2.352606134081725031e-05 3.851272340398281813e-04 2.694541763048619032e-04
3.000000000000000000e+04 3.821034333668649197e-04 3.933790139853954315e-06 1.123937818192644045e-05 3.214737444068305194e-05 2.188053076679352671e-05 2.352606134081725031e-05 3.851272340398281813e-04 2.694541763048619032e-04 5.462858825922012329e-04 3.933790139853954315e-06 1.123937818192644045e-05 3.214737444068305194e-05 2.188053076679352671e-05 2.352606134081725031e-05 3.851272340398281813e-04 2.694541763048619032e-04
3.003400000000000000e+04 3.813030198216438293e-04 3.879194082401227206e-06 1.125584458350203931e-05 3.218952406314201653e-05 2.191808380302973092e-05 2.350045178900472820e-05 3.851057263091206551e-04 2.701846533454954624e-04 5.461865221150219440e-04 3.879194082401227206e-06 1.125584458350203931e-05 3.218952406314201653e-05 2.191808380302973092e-05 2.350045178900472820e-05 3.851057263091206551e-04 2.701846533454954624e-04
3.003400000000000000e+04 4.036344180349260569e-04 3.879194082401227206e-06 1.125584458350203931e-05 3.218952406314201653e-05 2.191808380302973092e-05 2.350045178900472820e-05 3.851057263091206551e-04 2.701846533454954624e-04 5.461865221150219440e-04 3.879194082401227206e-06 1.125584458350203931e-05 3.218952406314201653e-05 2.191808380302973092e-05 2.350045178900472820e-05 3.851057263091206551e-04 2.701846533454954624e-04
3.100000000000000000e+04 3.838825505226850510e-04 3.939206635550362989e-06 1.031396641337778419e-05 3.422281952225603163e-05 2.185794619435910136e-05 2.251339537906460464e-05 3.800301055889576674e-04 2.662059268914163113e-04 5.314172594808042049e-04 3.939206635550362989e-06 1.031396641337778419e-05 3.422281952225603163e-05 2.185794619435910136e-05 2.251339537906460464e-05 3.800301055889576674e-04 2.662059268914163113e-04
