# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.826974716503173113e-04 1.598506689071655273e+00 1.812676310539245605e+00 1.971055030822753906e+00 3.299677511677145958e-03 5.712895965576171875e+01 1.902397632598876953e+00 3.631130093708634377e-04 1.598506689071655273e+00 1.812676310539245605e+00 1.971055030822753906e+00 3.299677511677145958e-03 5.712895965576171875e+01 1.902397632598876953e+00
1.000000000000000000e+03 2.316563725471496582e-01 3.159254416823387146e-02 7.031635032035410404e-04 4.025682806968688965e-02 2.760142087936401367e-01 9.526065587997436523e-01 4.257833585143089294e-02 1.558052599430084229e-01 3.159254416823387146e-02 7.031635032035410404e-04 4.025682806968688965e-02 2.760142087936401367e-01 9.526065587997436523e-01 4.257833585143089294e-02
2.000000000000000000e+03 1.177220195531845093e-01 3.165569622069597244e-03 1.254116999916732311e-03 8.524818113073706627e-04 1.235321070998907089e-02 8.693829178810119629e-02 3.582784160971641541e-02 8.789800852537155151e-02 3.165569622069597244e-03 1.254116999916732311e-03 8.524818113073706627e-04 1.235321070998907089e-02 8.693829178810119629e-02 3.582784160971641541e-02
3.000000000000000000e+03 4.770918563008308411e-02 3.561569319572299719e-04 2.531446807552129030e-04 1.570264284964650869e-04 1.798884128220379353e-03 2.745620161294937134e-02 3.120621293783187866e-02 2.660138159990310669e-02 3.561569319572299719e-04 2.531446807552129030e-04 1.570264284964650869e-04 1.798884128220379353e-03 2.745620161294937134e-02 3.120621293783187866e-02
4.000000000000000000e+03 1.732967980206012726e-02 2.914351935032755136e-04 2.243146445835009217e-04 2.238385059172287583e-04 1.773851690813899040e-04 1.131744217127561569e-02 2.673639543354511261e-02 9.752770885825157166e-03 2.914351935032755136e-04 2.243146445835009217e-04 2.238385059172287583e-04 1.773851690813899040e-04 1.131744217127561569e-02 2.673639543354511261e-02
5.000000000000000000e+03 9.035097435116767883e-03 4.471070715226233006e-04 1.606584264663979411e-04 4.486919497139751911e-04 6.734955968568101525e-05 5.231355782598257065e-03 2.192612737417221069e-02 6.510159932076931000e-03 4.471070715226233006e-04 1.606584264663979411e-04 4.486919497139751911e-04 6.734955968568101525e-05 5.231355782598257065e-03 2.192612737417221069e-02
6.000000000000000000e+03 5.500201601535081863e-03 2.089032641379162669e-04 6.173783185658976436e-05 2.610556548461318016e-04 9.856988617684692144e-05 3.495819633826613426e-03 1.656982302665710449e-02 4.032610449939966202e-03 2.089032641379162669e-04 6.173783185658976436e-05 2.610556548461318016e-04 9.856988617684692144e-05 3.495819633826613426e-03 1.656982302665710449e-02
7.000000000000000000e+03 3.259403398260474205e-03 3.286769060650840402e-05 2.613642027426976711e-05 4.833626735489815474e-05 9.111426334129646420e-05 2.581314416602253914e-03 1.161614339798688889e-02 2.259475179016590118e-03 3.286769060650840402e-05 2.613642027426976711e-05 4.833626735489815474e-05 9.111426334129646420e-05 2.581314416602253914e-03 1.161614339798688889e-02
8.000000000000000000e+03 1.957182772457599640e-03 3.496185672702267766e-05 1.218212400999618694e-05 6.276405474636703730e-05 6.061526437406428158e-05 1.893325475975871086e-03 6.079582497477531433e-03 1.268007792532444000e-03 3.496185672702267766e-05 1.218212400999618694e-05 6.276405474636703730e-05 6.061526437406428158e-05 1.893325475975871086e-03 6.079582497477531433e-03
9.000000000000000000e+03 1.153219374828040600e-03 4.787289435626007617e-05 2.545198549341876060e-05 1.604101271368563175e-05 3.976059815613552928e-05 1.299404189921915531e-03 3.253648290410637856e-03 6.738994270563125610e-04 4.787289435626007617e-05 2.545198549341876060e-05 1.604101271368563175e-05 3.976059815613552928e-05 1.299404189921915531e-03 3.253648290410637856e-03
