# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 8.490425898344255984e-06 9.324786067008972168e-01 1.010038256645202637e+00 1.081494569778442383e+00 8.462241850793361664e-03 6.326028060913085938e+01 9.965414404869079590e-01 7.446355994034092873e-06 9.324786067008972168e-01 1.010038256645202637e+00 1.081494569778442383e+00 8.462241850793361664e-03 6.326028060913085938e+01 9.965414404869079590e-01
1.000000000000000000e+03 2.203123867511749268e-01 1.815113984048366547e-02 1.368917291983962059e-04 4.204880818724632263e-02 3.951968550682067871e-01 1.043543100357055664e+00 5.217608809471130371e-02 1.071191802620887756e-01 1.815113984048366547e-02 1.368917291983962059e-04 4.204880818724632263e-02 3.951968550682067871e-01 1.043543100357055664e+00 5.217608809471130371e-02
2.000000000000000000e+03 1.161907240748405457e-01 1.203410094603896141e-03 1.830939087085425854e-03 1.681579742580652237e-03 1.027909200638532639e-02 1.405302435159683228e-01 4.011747241020202637e-02 9.234277904033660889e-02 1.203410094603896141e-03 1.830939087085425854e-03 1.681579742580652237e-03 1.027909200638532639e-02 1.405302435159683228e-01 4.011747241020202637e-02
3.000000000000000000e+03 5.624954402446746826e-02 8.967675967141985893e-04 1.069560996256768703e-03 3.718801017384976149e-04 2.530006458982825279e-03 4.287112131714820862e-02 3.468581661581993103e-02 3.541595116257667542e-02 8.967675967141985893e-04 1.069560996256768703e-03 3.718801017384976149e-04 2.530006458982825279e-03 4.287112131714820862e-02 3.468581661581993103e-02
4.000000000000000000e+03 2.206915244460105896e-02 7.044954109005630016e-04 9.591051493771374226e-04 2.716871385928243399e-04 4.624164721462875605e-04 1.703498885035514832e-02 3.032586723566055298e-02 1.073951460421085358e-02 7.044954109005630016e-04 9.591051493771374226e-04 2.716871385928243399e-04 4.624164721462875605e-04 1.703498885035514832e-02 3.032586723566055298e-02
5.000000000000000000e+03 8.250747807323932648e-03 4.976412164978682995e-04 3.482707834336906672e-04 5.317862960509955883e-04 1.607712183613330126e-04 7.033699192106723785e-03 2.452536672353744507e-02 4.505508113652467728e-03 4.976412164978682995e-04 3.482707834336906672e-04 5.317862960509955883e-04 1.607712183613330126e-04 7.033699192106723785e-03 2.452536672353744507e-02
6.000000000000000000e+03 4.604231566190719604e-03 1.548083237139508128e-04 1.239317407453199849e-05 3.217124321963638067e-04 2.467488811817020178e-04 4.040654748678207397e-03 1.618203707039356232e-02 2.974095987156033516e-03 1.548083237139508128e-04 1.239317407453199849e-05 3.217124321963638067e-04 2.467488811817020178e-04 4.040654748678207397e-03 1.618203707039356232e-02
7.000000000000000000e+03 2.950523979961872101e-03 3.895675399689935148e-05 2.656940705492161214e-05 1.099624714697711170e-04 1.064232637872919440e-04 3.019515424966812134e-03 7.670078426599502563e-03 1.905855257064104080e-03 3.895675399689935148e-05 2.656940705492161214e-05 1.099624714697711170e-04 1.064232637872919440e-04 3.019515424966812134e-03 7.670078426599502563e-03
8.000000000000000000e+03 1.719525898806750774e-03 3.726048089447431266e-05 5.589422926277620718e-06 8.363693632418289781e-05 7.908951374702155590e-05 1.880094059742987156e-03 4.012995865195989609e-03 1.013938104733824730e-03 3.726048089447431266e-05 5.589422926277620718e-06 8.363693632418289781e-05 7.908951374702155590e-05 1.880094059742987156e-03 4.012995865195989609e-03
9.000000000000000000e+03 9.143254719674587250e-04 2.111180765496101230e-05 2.148911335098091513e-06 1.882794640550855547e-05 7.734668906778097153e-05 1.172176329419016838e-03 2.621916588395833969e-03 4.471957799978554249e-04 2.111180765496101230e-05 2.148911335098091513e-06 1.882794640550855547e-05 7.734668906778097153e-05 1.172176329419016838e-03 2.621916588395833969e-03
