# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.855943283066153526e-03 2.730839967727661133e+00 2.876654624938964844e+00 4.467462301254272461e-01 1.231927648186683655e-01 5.280781173706054688e+01 1.205944776535034180e+00 2.552243182435631752e-03 2.730839967727661133e+00 2.876654624938964844e+00 4.467462301254272461e-01 1.231927648186683655e-01 5.280781173706054688e+01 1.205944776535034180e+00
1.000000000000000000e+03 2.042656689882278442e-01 2.475635334849357605e-02 5.118856206536293030e-04 2.549652941524982452e-02 1.686865240335464478e-01 5.235000848770141602e-01 3.414075821638107300e-02 1.464312821626663208e-01 2.475635334849357605e-02 5.118856206536293030e-04 2.549652941524982452e-02 1.686865240335464478e-01 5.235000848770141602e-01 3.414075821638107300e-02
2.000000000000000000e+03 7.690983265638351440e-02 1.459587714634835720e-03 4.538355278782546520e-04 9.008295019157230854e-04 4.950000438839197159e-03 4.033897072076797485e-02 2.338215149939060211e-02 4.735365509986877441e-02 1.459587714634835720e-03 4.538355278782546520e-04 9.008295019157230854e-04 4.950000438839197159e-03 4.033897072076797485e-02 2.338215149939060211e-02
3.000000000000000000e+03 3.437368571758270264e-02 3.704524133354425430e-04 2.284104266436770558e-04 2.786834375001490116e-04 1.163449138402938843e-03 2.012807317078113556e-02 2.166782133281230927e-02 1.705893315374851227e-02 3.704524133354425430e-04 2.284104266436770558e-04 2.786834375001490116e-04 1.163449138402938843e-03 2.012807317078113556e-02 2.166782133281230927e-02
4.000000000000000000e+03 1.292393542826175690e-02 2.094434603350237012e-04 1.475803437642753124e-04 2.215509302914142609e-04 8.569018973503261805e-05 8.490193635225296021e-03 1.972071640193462372e-02 6.600962951779365540e-03 2.094434603350237012e-04 1.475803437642753124e-04 2.215509302914142609e-04 8.569018973503261805e-05 8.490193635225296021e-03 1.972071640193462372e-02
5.000000000000000000e+03 6.830732338130474091e-03 1.415181468473747373e-04 6.731235043844208121e-05 2.431254833936691284e-04 4.379061283543705940e-05 3.887890605255961418e-03 1.746192015707492828e-02 4.442831501364707947e-03 1.415181468473747373e-04 6.731235043844208121e-05 2.431254833936691284e-04 4.379061283543705940e-05 3.887890605255961418e-03 1.746192015707492828e-02
6.000000000000000000e+03 4.445920232683420181e-03 1.028627375490032136e-04 4.569448356050997972e-05 1.333379623247310519e-04 4.178775998298078775e-05 2.585607115179300308e-03 1.518165320158004761e-02 2.987068612128496170e-03 1.028627375490032136e-04 4.569448356050997972e-05 1.333379623247310519e-04 4.178775998298078775e-05 2.585607115179300308e-03 1.518165320158004761e-02
7.000000000000000000e+03 2.843473339453339577e-03 7.105719123501330614e-05 4.714999158750288188e-05 2.863492227334063500e-05 3.746170114027336240e-05 2.028309041634202003e-03 1.273437496274709702e-02 1.745422487147152424e-03 7.105719123501330614e-05 4.714999158750288188e-05 2.863492227334063500e-05 3.746170114027336240e-05 2.028309041634202003e-03 1.273437496274709702e-02
8.000000000000000000e+03 1.943105366080999374e-03 5.700763358618132770e-05 3.490122253424488008e-05 8.388276182813569903e-05 6.660263898083940148e-05 1.688309363089501858e-03 9.963608346879482269e-03 1.097211148589849472e-03 5.700763358618132770e-05 3.490122253424488008e-05 8.388276182813569903e-05 6.660263898083940148e-05 1.688309363089501858e-03 9.963608346879482269e-03
9.000000000000000000e+03 1.426155562512576580e-03 1.550824890728108585e-05 5.038190920458873734e-06 5.439043889055028558e-05 5.671607868862338364e-05 1.365276169963181019e-03 7.935380563139915466e-03 7.534538744948804379e-04 1.550824890728108585e-05 5.038190920458873734e-06 5.439043889055028558e-05 5.671607868862338364e-05 1.365276169963181019e-03 7.935380563139915466e-03
1.000000000000000000e+04 1.033128472045063972e-03 4.324682322476292029e-06 2.254936407553032041e-05 3.742345870705321431e-05 6.161684723338112235e-05 1.112723140977323055e-03 6.353039760142564774e-03 5.148153868503868580e-04 4.324682322476292029e-06 2.254936407553032041e-05 3.742345870705321431e-05 6.161684723338112235e-05 1.112723140977323055e-03 6.353039760142564774e-03
1.100000000000000000e+04 7.370138773694634438e-04 1.709561911411583424e-05 1.241648624272784218e-05 6.623387889703735709e-05 7.380465831374749541e-05 9.134334395639598370e-04 5.294984672218561172e-03 3.534190473146736622e-04 1.709561911411583424e-05 1.241648624272784218e-05 6.623387889703735709e-05 7.380465831374749541e-05 9.134334395639598370e-04 5.294984672218561172e-03
1.200000000000000000e+04 5.155545659363269806e-04 2.554088496253825724e-05 5.976036391075467691e-06 7.454674778273329139e-05 7.898086187196895480e-05 7.664784789085388184e-04 4.638774320483207703e-03 2.391545422142371535e-04 2.554088496253825724e-05 5.976036391075467691e-06 7.454674778273329139e-05 7.898086187196895480e-05 7.664784789085388184e-04 4.638774320483207703e-03
1.300000000000000000e+04 3.681393864098936319e-04 2.361728002142626792e-05 3.141553406749153510e-06 6.678350473521277308e-05 7.791658572386950254e-05 6.558198365382850170e-04 4.111595917493104935e-03 1.698806881904602051e-04 2.361728002142626792e-05 3.141553406749153510e-06 6.678350473521277308e-05 7.791658572386950254e-05 6.558198365382850170e-04 4.111595917493104935e-03
1.400000000000000000e+04 2.719621988944709301e-04 1.916364999487996101e-05 1.012511802400695160e-06 5.445153874461539090e-05 7.227926107589155436e-05 5.765728419646620750e-04 3.638717345893383026e-03 1.279156713280826807e-04 1.916364999487996101e-05 1.012511802400695160e-06 5.445153874461539090e-05 7.227926107589155436e-05 5.765728419646620750e-04 3.638717345893383026e-03
1.500000000000000000e+04 2.096620883094146848e-04 2.055384175037033856e-05 1.305054229305824265e-05 4.086373519385233521e-05 6.461085285991430283e-05 5.418347427621483803e-04 3.229113295674324036e-03 1.068990459316410124e-04 2.055384175037033856e-05 1.305054229305824265e-05 4.086373519385233521e-05 6.461085285991430283e-05 5.418347427621483803e-04 3.229113295674324036e-03
1.600000000000000000e+04 1.800702448235824704e-04 1.677548789302818477e-05 2.113613845722284168e-05 3.131658741040155292e-05 5.309767948347143829e-05 5.140693392604589462e-04 2.882168861106038094e-03 1.039000126183964312e-04 1.677548789302818477e-05 2.113613845722284168e-05 3.131658741040155292e-05 5.309767948347143829e-05 5.140693392604589462e-04 2.882168861106038094e-03
1.700000000000000000e+04 1.670241472311317921e-04 1.888892256829421967e-06 2.158552661057910882e-06 3.024003672180697322e-05 4.401863407110795379e-05 4.964246763847768307e-04 2.555415732786059380e-03 1.078942441381514072e-04 1.888892256829421967e-06 2.158552661057910882e-06 3.024003672180697322e-05 4.401863407110795379e-05 4.964246763847768307e-04 2.555415732786059380e-03
1.800000000000000000e+04 1.601237745489925146e-04 2.031485337283811532e-06 1.462984528188826516e-06 3.541729893186129630e-05 3.587119863368570805e-05 4.975874908268451691e-04 2.271854085847735405e-03 1.112847967306151986e-04 2.031485337283811532e-06 1.462984528188826516e-06 3.541729893186129630e-05 3.587119863368570805e-05 4.975874908268451691e-04 2.271854085847735405e-03
1.900000000000000000e+04 1.529157016193494201e-04 2.146666020053089596e-06 9.737563004819094203e-07 3.720936001627705991e-05 3.514887794153764844e-05 4.542967653833329678e-04 1.949344179593026638e-03 1.160636020358651876e-04 2.146666020053089596e-06 9.737563004819094203e-07 3.720936001627705991e-05 3.514887794153764844e-05 4.542967653833329678e-04 1.949344179593026638e-03
2.000000000000000000e+04 1.476993202231824398e-04 1.962585884029977024e-06 7.895391718193423003e-07 3.087216828134842217e-05 3.437148916418664157e-05 4.352460091467946768e-04 1.537066535092890263e-03 1.194032956846058369e-04 1.962585884029977024e-06 7.895391718193423003e-07 3.087216828134842217e-05 3.437148916418664157e-05 4.352460091467946768e-04 1.537066535092890263e-03
2.100000000000000000e+04 1.256807881873100996e-04 1.003717102321388666e-06 1.062926230588345788e-06 1.921426337503362447e-05 3.356351953698322177e-05 4.173107736278325319e-04 1.034117769449949265e-03 9.991701517719775438e-05 1.003717102321388666e-06 1.062926230588345788e-06 1.921426337503362447e-05 3.356351953698322177e-05 4.173107736278325319e-04 1.034117769449949265e-03
2.200000000000000000e+04 9.207893162965774536e-05 1.830447035899851471e-05 3.222527811885811388e-05 1.145178612205199897e-05 3.184794331900775433e-05 4.028420662507414818e-04 6.434731767512857914e-04 6.259832298383116722e-05 1.830447035899851471e-05 3.222527811885811388e-05 1.145178612205199897e-05 3.184794331900775433e-05 4.028420662507414818e-04 6.434731767512857914e-04
2.300000000000000000e+04 8.825915574561804533e-05 1.556907363919890486e-06 1.885894448605540674e-06 5.913551831326913089e-06 3.071059472858905792e-05 3.898162394762039185e-04 4.245878080837428570e-04 5.731298733735457063e-05 1.556907363919890486e-06 1.885894448605540674e-06 5.913551831326913089e-06 3.071059472858905792e-05 3.898162394762039185e-04 4.245878080837428570e-04
