# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 5.160799264558590949e-05 6.902827322483062744e-02 3.275489807128906250e-01 1.521960347890853882e-01 2.788581550121307373e-01 2.116893883794546127e-03 5.708529663085937500e+01 2.932502031326293945e-01 5.056508962297812104e-05 6.902827322483062744e-02 3.275489807128906250e-01 1.521960347890853882e-01 2.788581550121307373e-01 2.116893883794546127e-03 5.708529663085937500e+01 2.932502031326293945e-01
1.000000000000000000e+03 1.320552453398704529e-02 3.569964691996574402e-02 1.105773672461509705e-01 1.988501697778701782e-01 6.182895228266716003e-02 3.296244889497756958e-02 8.448054790496826172e-01 1.881148815155029297e-01 3.486413275822997093e-03 3.569964691996574402e-02 1.105773672461509705e-01 1.988501697778701782e-01 6.182895228266716003e-02 3.296244889497756958e-02 8.448054790496826172e-01 1.881148815155029297e-01
2.000000000000000000e+03 9.159444831311702728e-03 4.672341980040073395e-03 3.822851553559303284e-02 5.256954953074455261e-02 5.462154373526573181e-02 1.158333383500576019e-03 1.222406104207038879e-01 1.257896870374679565e-01 1.777625060640275478e-03 4.672341980040073395e-03 3.822851553559303284e-02 5.256954953074455261e-02 5.462154373526573181e-02 1.158333383500576019e-03 1.222406104207038879e-01 1.257896870374679565e-01
3.000000000000000000e+03 5.363195668905973434e-03 2.523678122088313103e-03 2.585764601826667786e-02 3.107333555817604065e-02 3.020721115171909332e-02 1.262761536054313183e-03 7.854614406824111938e-02 8.306989073753356934e-02 1.948190503753721714e-03 2.523678122088313103e-03 2.585764601826667786e-02 3.107333555817604065e-02 3.020721115171909332e-02 1.262761536054313183e-03 7.854614406824111938e-02 8.306989073753356934e-02
4.000000000000000000e+03 3.516850760206580162e-03 1.086379867047071457e-03 1.601974666118621826e-02 2.425186894834041595e-02 2.394330874085426331e-02 9.683055104687809944e-04 4.751537740230560303e-02 4.904903098940849304e-02 1.866085571236908436e-03 1.086379867047071457e-03 1.601974666118621826e-02 2.425186894834041595e-02 2.394330874085426331e-02 9.683055104687809944e-04 4.751537740230560303e-02 4.904903098940849304e-02
5.000000000000000000e+03 2.225159434601664543e-03 3.353450447320938110e-04 1.091939583420753479e-02 2.795449644327163696e-02 1.593186892569065094e-02 9.983644122257828712e-04 2.934713289141654968e-02 3.304503113031387329e-02 1.536018564365804195e-03 3.353450447320938110e-04 1.091939583420753479e-02 2.795449644327163696e-02 1.593186892569065094e-02 9.983644122257828712e-04 2.934713289141654968e-02 3.304503113031387329e-02
6.000000000000000000e+03 1.852695480920374393e-03 1.539312943350523710e-04 9.193222038447856903e-03 2.669186517596244812e-02 1.402309443801641464e-02 1.075863838195800781e-03 2.143912762403488159e-02 2.901468612253665924e-02 1.519393757916986942e-03 1.539312943350523710e-04 9.193222038447856903e-03 2.669186517596244812e-02 1.402309443801641464e-02 1.075863838195800781e-03 2.143912762403488159e-02 2.901468612253665924e-02
7.000000000000000000e+03 1.972949597984552383e-03 1.243447768501937389e-04 8.507234975695610046e-03 2.007811143994331360e-02 1.257818937301635742e-02 9.298397926613688469e-04 1.684913411736488342e-02 2.693088538944721222e-02 1.712668570689857006e-03 1.243447768501937389e-04 8.507234975695610046e-03 2.007811143994331360e-02 1.257818937301635742e-02 9.298397926613688469e-04 1.684913411736488342e-02 2.693088538944721222e-02
8.000000000000000000e+03 1.958991400897502899e-03 1.993999649130273610e-05 6.454656366258859634e-03 1.113068312406539917e-02 8.683417923748493195e-03 6.096125580370426178e-04 1.208030432462692261e-02 2.278066426515579224e-02 1.792300958186388016e-03 1.993999649130273610e-05 6.454656366258859634e-03 1.113068312406539917e-02 8.683417923748493195e-03 6.096125580370426178e-04 1.208030432462692261e-02 2.278066426515579224e-02
9.000000000000000000e+03 2.049467526376247406e-03 2.790564758470281959e-05 4.306581337004899979e-03 8.997412398457527161e-03 5.796004552394151688e-03 5.211097886785864830e-04 8.889097720384597778e-03 1.777570135891437531e-02 2.057605655863881111e-03 2.790564758470281959e-05 4.306581337004899979e-03 8.997412398457527161e-03 5.796004552394151688e-03 5.211097886785864830e-04 8.889097720384597778e-03 1.777570135891437531e-02
